run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/source-history,git-bundle-s3,push_initial,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,17334864.01730059,17394010.375060007,17403657.402497474,17403657.402497474,17377510.59828602,37246.67014519741,0.0021433835378509925,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_initial,3,0,0,0,,logical_bytes,bytes,3,114184259,114186429,114186584,114186584,114185757.33333333,1299.9070479589427,0.000011384143507182145,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,3,0,0,0,,wall_ns,ns,3,18325527,18654138,19454060,19454060,18811241.666666668,580437.6405629922,0.030855891963342423,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,3,0,0,0,,cpu_ns,ns,3,24227000,25106000,25604000,25604000,24979000,697229.5174474472,0.02791262730483395,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,3,0,0,0,,max_rss_bytes,bytes,3,84369408,87498752,92999680,92999680,88289280,4369107.41314333,0.049486273001018134,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,121003.01942113883,126191.84011611794,128454.69600956087,128454.69600956087,125216.51851560587,3820.380892388653,0.03051019895520027,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_noop,3,0,0,0,,logical_bytes,bytes,3,2354,2354,2354,2354,2354,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,3,0,0,0,,wall_ns,ns,3,660119117,664929568,680900352,680900352,668649679,10878619.003372947,0.01626953447378077,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,3,0,0,0,,cpu_ns,ns,3,656650000,661963000,683406000,683406000,667339666.6666666,14165178.866972819,0.02122634030991637,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,3,0,0,0,,max_rss_bytes,bytes,3,119058432,119496704,119709696,119709696,119421610.66666667,332062.42780135985,0.0027805890905978725,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,167456538.4862659,171481900.47099847,172731766.2275792,172731766.2275792,170556735.0616145,2756620.2507274733,0.01616248252953265,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_fresh,3,0,0,0,,logical_bytes,bytes,3,114021216,114023386,114023541,114023541,114022714.33333333,1299.9070479589427,0.000011400421885755168,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,3,0,0,0,,wall_ns,ns,3,59129377,59213846,59228357,59228357,59190526.666666664,53451.880980311005,0.0009030479029410733,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,3,0,0,0,,cpu_ns,ns,3,82900000,83287000,84025000,84025000,83404000,571553.1471350674,0.006852826568690559,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,3,0,0,0,,max_rss_bytes,bytes,3,84369408,87498752,92999680,92999680,88289280,4369107.41314333,0.049486273001018134,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,4187470.5388163985,4188496.724228992,4194480.181991432,4194480.181991432,4190149.148345608,3785.71703329793,0.0009034802579265325,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,push_incremental,3,0,0,0,,logical_bytes,bytes,3,248017,248017,248017,248017,248017,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,3,0,0,0,,wall_ns,ns,3,37291003,79134640,79950112,79950112,65458585,24397248.931810714,0.3727127454987106,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,3,0,0,0,,cpu_ns,ns,3,40690000,42200000,43517000,43517000,42135666.666666664,1414597.5870661358,0.03357245058579357,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,3,0,0,0,,max_rss_bytes,bytes,3,84369408,87498752,92999680,92999680,88289280,4369107.41314333,0.049486273001018134,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,3151777.9487288273,3184256.6036820286,6757259.921381037,6757259.921381037,4364431.491263964,2072313.8366905947,0.47481873431594196,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,pull_incremental,3,0,0,0,,logical_bytes,bytes,3,251985,251985,251985,251985,251985,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,3,0,0,0,,wall_ns,ns,3,6586776476,6613152219,6648581402,6648581402,6616170032.333333,31012781.517505042,0.004687422083462949,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,3,0,0,0,,cpu_ns,ns,3,6744609000,6765421000,6800059000,6800059000,6770029666.666667,28010810.07991974,0.004137472279897898,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,3,0,0,0,,max_rss_bytes,bytes,3,259153920,259698688,259723264,259723264,259525290.66666666,321851.0897749662,0.0012401530846885768,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,17212073.686211597,17304635.552046105,17373230.656445917,17373230.656445917,17296646.631567877,80874.9615244544,0.004675759599369429,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,git-bundle-s3,retention_cleanup,3,0,0,0,,logical_bytes,bytes,3,114433587,114435873,114438189,114438189,114435883,2301.0162972043463,0.00002010747186006636,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,wall_ns,ns,3,331416990,332641008,335834669,335834669,333297555.6666667,2280847.0062050046,0.00684327552790725,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,cpu_ns,ns,3,1617072000,1672963000,1692080000,1692080000,1660705000,38977479.89544732,0.023470441707255246,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,max_rss_bytes,bytes,3,261181440,262754304,271400960,271400960,265112234.66666666,5502683.438941889,0.02075605241629295,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,549527538.5043705,554803510.5761825,556852559.0676568,556852559.0676568,553727869.3827366,3779118.223332015,0.0068248654840955625,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,logical_bytes,bytes,3,184550399,184550399,184550399,184550399,184550399,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,store_apparent_bytes,bytes,3,109229598,109229818,109229906,109229906,109229774,158.64425612041552,0.000001452390225767706,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_initial,3,0,0,0,,store_allocated_bytes,bytes,3,113897472,113901568,113901568,113901568,113900202.66666667,2364.8267026007074,0.00002076226948885652,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,wall_ns,ns,3,299345298,305747616,306499178,306499178,303864030.6666667,3931338.2002266524,0.012937820220450045,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,cpu_ns,ns,3,486747000,486954000,496684000,496684000,490128333.3333333,5678317.209643481,0.011585368205558711,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,max_rss_bytes,bytes,3,103108608,104620032,104882176,104882176,104203605.33333333,957310.9417474206,0.00918692725347757,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,602123634.4066149,603603721.9665517,616513438.6042703,616513438.6042703,607413598.3258123,7915363.833479504,0.01303125885771454,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,logical_bytes,bytes,3,184550399,184550399,184550399,184550399,184550399,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,store_apparent_bytes,bytes,3,109230281,109230501,109230590,109230590,109230457.33333333,159.06078502677312,0.0000014561944434726202,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_repeat,3,0,0,0,,store_allocated_bytes,bytes,3,113897472,113901568,113901568,113901568,113900202.66666667,2364.8267026007074,0.00002076226948885652,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,wall_ns,ns,3,434670477,436959035,443726711,443726711,438452074.3333333,4709110.149895554,0.010740307608433053,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,cpu_ns,ns,3,950813000,990677000,1033654000,1033654000,991714666.6666666,41430247.21545037,0.041776378436254216,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,max_rss_bytes,bytes,3,158154752,158420992,158633984,158633984,158403242.66666666,240108.53083831345,0.0015158056539510496,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,434815187.40484387,441549659.2260645,443874436.40438455,443874436.40438455,440079761.0117643,4705098.158298285,0.010691466809291662,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,logical_bytes,bytes,3,192939113,192939113,192939113,192939113,192939113,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,store_apparent_bytes,bytes,3,126027617,126027837,126027925,126027925,126027793,158.64425612041552,0.000001258803731653188,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,import_incremental,3,0,0,0,,store_allocated_bytes,bytes,3,130699264,130699264,130699264,130699264,130699264,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,catalog_list,3,0,0,0,,wall_ns,ns,3,30047417,30078229,30977745,30977745,30367797,528455.0755400122,0.017401824555795475,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,catalog_list,3,0,0,0,,cpu_ns,ns,3,31838000,32138000,32722000,32722000,32232666.666666668,449539.0231485286,0.01394669041185532,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,catalog_list,3,0,0,0,,max_rss_bytes,bytes,3,84369408,89333760,93257728,93257728,88986965.33333333,4454296.578722766,0.050055607155919564,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,closure_query,0,0,3,0,"these cores store trees keyed by content and record no references between roots, so there is no closure to query. The harness keeps the reference graph itself and verifies completeness separately; see the closure_is_complete check.",,,,,,,,,,,
true,nix,nix/closure,amber-go,nar_and_reference_registration,0,0,3,0,these cores record no NAR hash and no reference list for a stored tree: they address content by their own key and model no edges between roots. The harness therefore recomputes the NAR hash of every restored path with `nix hash path` and compares it with the source store's — see the nar_hashes_match_recomputed check — but nothing in the store under test would have noticed a mismatch.,,,,,,,,,,,
true,nix,nix/closure,amber-go,read_closure,3,0,0,0,,wall_ns,ns,3,363981385,364913293,384096826,384096826,370997168,11354201.55351485,0.03060455047332019,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,read_closure,3,0,0,0,,cpu_ns,ns,3,399384000,402115000,419367000,419367000,406955333.3333333,10835206.1509384,0.026625050130657416,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,read_closure,3,0,0,0,,max_rss_bytes,bytes,3,180920320,182353920,182677504,182677504,181983914.66666666,935201.5090264415,0.005138924012814078,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,read_closure,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,502318946.52521807,528725910.23972374,530079616.5716002,530079616.5716002,520374824.445514,15651491.168981737,0.03007734124274594,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,read_closure,3,0,0,0,,logical_bytes,bytes,3,192939113,192939113,192939113,192939113,192939113,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,cache_export,0,0,3,0,"these cores have no binary-cache publication format; the blob scenario group measures what they can do, which is to publish their on-disk pack segments to object storage",,,,,,,,,,,
true,nix,nix/closure,amber-go,materialize_closure,3,0,0,0,,wall_ns,ns,3,425499230,431515364,457958081,457958081,438324225,17267446.051690474,0.03939423163684479,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,materialize_closure,3,0,0,0,,cpu_ns,ns,3,499151000,502347000,530864000,530864000,510787333.3333333,17460183.62828219,0.03418288295118684,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,materialize_closure,3,0,0,0,,max_rss_bytes,bytes,3,180617216,180994048,181821440,181821440,181144234.66666666,615999.9080173091,0.003400604546707457,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,materialize_closure,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,421302999.12755555,447119915.2946035,453441744.1836499,453441744.1836499,440621552.868603,17026340.449723743,0.0386416423320108,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,materialize_closure,3,0,0,0,,logical_bytes,bytes,3,192939113,192939113,192939113,192939113,192939113,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,cache_substitute,0,0,3,0,these cores have no binary-cache client; see the blob scenario group,,,,,,,,,,,
true,nix,nix/closure,amber-go,delete_path,3,0,0,0,,wall_ns,ns,3,28341724,31574587,32485471,32485471,30800594,2177603.8834092394,0.07070006128483235,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,delete_path,3,0,0,0,,cpu_ns,ns,3,30267000,33567000,34508000,34508000,32780666.666666668,2227164.190923815,0.06794139404091279,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,delete_path,3,0,0,0,,max_rss_bytes,bytes,3,84631552,89595904,93257728,93257728,89161728,4329446.811658043,0.04855723311753271,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,delete_path,3,0,0,0,,store_apparent_bytes,bytes,3,126028717,126028937,126029025,126029025,126028893,158.64425612041552,0.0000012587927446162326,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,delete_path,3,0,0,0,,store_allocated_bytes,bytes,3,130703360,130703360,130703360,130703360,130703360,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,wall_ns,ns,3,29701099,31235320,32610540,32610540,31182319.666666668,1455444.4371463768,0.04667531000595252,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,cpu_ns,ns,3,32321000,33767000,34648000,34648000,33578666.666666664,1174876.305545964,0.034988771805887595,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,max_rss_bytes,bytes,3,84893696,89595904,93257728,93257728,89249109.33333333,4192786.3921117345,0.04697846761083346,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,store_apparent_bytes,bytes,3,126065345,126065345,126065349,126065349,126065346.33333333,2.309401076758503,0.000000018319079302349617,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,store_allocated_bytes,bytes,3,126103552,126107648,126107648,126107648,126106282.66666667,2364.8267026007074,0.00001875264778719701,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,nix,nix/closure,amber-go,gc,3,0,0,0,,reclaimed_bytes,bytes,3,4595712,4595712,4599808,4599808,4597077.333333333,2364.8267026007074,0.0005144196042675609,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_initial,3,0,0,0,,wall_ns,ns,3,194242155,196084243,198453519,198453519,196259972.33333334,2111174.3850448104,0.010757029871884082,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_initial,3,0,0,0,,cpu_ns,ns,3,189289000,198216000,198591000,198591000,195365333.33333334,5265598.383216606,0.026952572871423483,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_initial,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85401600,93257728,93257728,87851008,4689238.476245796,0.053377173273251415,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_initial,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,585870790.2277107,592773780.4000906,598572601.2975917,598572601.2975917,592405723.975131,6358899.296474442,0.010734027439514387,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_initial,3,0,0,0,,logical_bytes,bytes,3,116233598,116268032,116268120,116268120,116256583.33333333,19905.93120990157,0.00017122412029628347,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
